instance clique james-cpp-max clique-par/t32 james-cpp-max-par/t32
mcs70_m2Dr6_s90_AB07 75 1485 112 945
mcs70_m2Dr6_s90_AB08 14076 122294 227 100002
mcs70_m2Dr6_s90_AB09 396 16337 193 13830
mcs70_m3D_s100_AB00 47 27923 50 11893
mcs70_m3D_s100_AB01 64 40022 63 40153
mcs70_m3D_s100_AB02 138 7467 59 6897
mcs70_m3D_s100_AB03 102 56244 67 48932
mcs70_m3D_s100_AB04 47 29677 76 24768
mcs70_m3D_s100_AB05 124 60055 75 43017
mcs70_m3D_s100_AB06 286 73917 58 63909
mcs70_m3D_s100_AB07 70 18187 55 14573
mcs70_m3D_s100_AB08 54 646 57 542
mcs70_m3D_s100_AB09 69 42724 51 35825
mcs70_m3D_s35_AB00 3 0 13 4
mcs70_m3D_s35_AB01 3 0 12 6
mcs70_m3D_s35_AB02 4 0 16 5
mcs70_m3D_s35_AB03 4 0 20 6
mcs70_m3D_s35_AB04 4 0 15 5
mcs70_m3D_s35_AB05 3 0 13 7
mcs70_m3D_s35_AB06 3 0 13 4
mcs70_m3D_s35_AB07 3 0 13 3
mcs70_m3D_s35_AB08 3 0 14 2
mcs70_m3D_s35_AB09 4 1 15 6
mcs70_m3D_s40_AB00 29 3 18 9
mcs70_m3D_s40_AB01 14 21 19 12
mcs70_m3D_s40_AB02 12 7 20 10
mcs70_m3D_s40_AB03 7 1 16 9
mcs70_m3D_s40_AB04 9 8 23 8
mcs70_m3D_s40_AB05 10 3 22 9
mcs70_m3D_s40_AB06 9 2 22 9
mcs70_m3D_s40_AB07 8 1 23 7
mcs70_m3D_s40_AB08 8 3 19 8
mcs70_m3D_s40_AB09 8 15 21 13
mcs70_m3D_s90_AB00 1063 193 120 107
mcs70_m3D_s90_AB01 14280 32039 209 2572
mcs70_m3D_s90_AB02 418 62153 159 4973
mcs70_m3D_s90_AB03 560 222536 141 17084
mcs70_m3D_s90_AB04 356 1073 100 486
mcs70_m3D_s90_AB05 661 17331 170 3725
mcs70_m3D_s90_AB06 707 1751 153 1346
mcs70_m3D_s90_AB07 7642 2484 168 1687
mcs70_m3D_s90_AB08 178 1681 105 1140
mcs70_m3D_s90_AB09 197 5477 107 3254
mcs70_m3Dr2_s100_AB00 23 16013 53 13385
mcs70_m3Dr2_s100_AB01 39 13424 46 13221
mcs70_m3Dr2_s100_AB02 45 7412 69 7027
mcs70_m3Dr2_s100_AB03 54 34227 59 26822
mcs70_m3Dr2_s100_AB04 32 14916 52 10139
mcs70_m3Dr2_s100_AB05 21 12749 50 6963
mcs70_m3Dr2_s100_AB06 51 98543 50 96145
mcs70_m3Dr2_s100_AB07 71 41507 60 30337
mcs70_m3Dr2_s100_AB08 60 193447 57 19198
mcs70_m3Dr2_s100_AB09 23 9823 46 8740
mcs70_m3Dr2_s35_AB00 4 0 14 4
mcs70_m3Dr2_s35_AB01 4 0 15 5
mcs70_m3Dr2_s35_AB02 3 1 15 7
mcs70_m3Dr2_s35_AB03 3 0 14 6
mcs70_m3Dr2_s35_AB04 3 0 13 5
mcs70_m3Dr2_s35_AB05 3 0 15 3
mcs70_m3Dr2_s35_AB06 4 0 15 4
mcs70_m3Dr2_s35_AB07 3 0 16 4
mcs70_m3Dr2_s35_AB08 4 2 15 7
mcs70_m3Dr2_s35_AB09 6 0 17 5
mcs70_m3Dr2_s40_AB00 10 20 21 10
mcs70_m3Dr2_s40_AB01 7 5 22 8
mcs70_m3Dr2_s40_AB02 5 0 18 8
mcs70_m3Dr2_s40_AB03 8 4 20 8
mcs70_m3Dr2_s40_AB04 8 3 22 10
mcs70_m3Dr2_s40_AB05 6 3 20 7
mcs70_m3Dr2_s40_AB06 15 1 21 7
mcs70_m3Dr2_s40_AB07 5 6 18 5
mcs70_m3Dr2_s40_AB08 7 0 22 5
mcs70_m3Dr2_s40_AB09 5 0 18 6
mcs70_m3Dr2_s90_AB00 114 3906 98 3238
mcs70_m3Dr2_s90_AB01 2045 3437 121 2994
mcs70_m3Dr2_s90_AB02 274 2478 149 2121
mcs70_m3Dr2_s90_AB03 320 25623 145 2650
mcs70_m3Dr2_s90_AB04 801 5081 103 134
mcs70_m3Dr2_s90_AB05 3532 28995 183 24362
mcs70_m3Dr2_s90_AB06 298 65119 155 2299
mcs70_m3Dr2_s90_AB07 137 678 108 389
mcs70_m3Dr2_s90_AB08 159 874 114 653
mcs70_m3Dr2_s90_AB09 196 2411 120 1287
mcs70_m3Dr4_s100_AB00 83 3203 64 2879
mcs70_m3Dr4_s100_AB01 49 274 56 216
mcs70_m3Dr4_s100_AB02 45 8403 54 7150
mcs70_m3Dr4_s100_AB03 26 3703 56 2710
mcs70_m3Dr4_s100_AB04 22 5071 46 4663
mcs70_m3Dr4_s100_AB05 32 13745 52 10989
mcs70_m3Dr4_s100_AB06 158 208957 92 214215
mcs70_m3Dr4_s100_AB07 46 10290 59 8818
mcs70_m3Dr4_s100_AB08 34 10038 65 4365
mcs70_m3Dr4_s100_AB09 80 49183 50 37271
mcs70_m3Dr4_s35_AB00 3 0 14 4
mcs70_m3Dr4_s35_AB01 3 0 16 5
mcs70_m3Dr4_s35_AB02 4 0 16 5
mcs70_m3Dr4_s35_AB03 3 0 14 4
mcs70_m3Dr4_s35_AB04 4 0 14 4
mcs70_m3Dr4_s35_AB05 4 0 15 6
mcs70_m3Dr4_s35_AB06 4 0 17 3
mcs70_m3Dr4_s35_AB07 3 0 13 2
mcs70_m3Dr4_s35_AB08 3 0 13 3
mcs70_m3Dr4_s35_AB09 4 1 17 6
mcs70_m3Dr4_s40_AB00 11 1 22 7
mcs70_m3Dr4_s40_AB01 6 3 19 6
mcs70_m3Dr4_s40_AB02 7 2 24 8
mcs70_m3Dr4_s40_AB03 8 11 22 8
mcs70_m3Dr4_s40_AB04 7 1 19 7
mcs70_m3Dr4_s40_AB05 8 15 24 31
mcs70_m3Dr4_s40_AB06 8 3 20 7
mcs70_m3Dr4_s40_AB07 8 2 21 8
mcs70_m3Dr4_s40_AB08 13 0 21 7
mcs70_m3Dr4_s40_AB09 5 1 18 6
mcs70_m3Dr4_s90_AB00 89 1680 119 1106
mcs70_m3Dr4_s90_AB01 125 4496 98 329
mcs70_m3Dr4_s90_AB02 142 17337 108 811
mcs70_m3Dr4_s90_AB03 235 222 122 188
mcs70_m3Dr4_s90_AB04 1786 49001 113 2065
mcs70_m3Dr4_s90_AB05 195 4237 110 3617
mcs70_m3Dr4_s90_AB06 350 2513 133 1581
mcs70_m3Dr4_s90_AB07 1079 710 117 411
mcs70_m3Dr4_s90_AB08 196 359 97 360
mcs70_m3Dr4_s90_AB09 188 615 128 449
mcs70_m3Dr6_s100_AB00 31 7578 60 5129
mcs70_m3Dr6_s100_AB01 31 30398 54 24320
mcs70_m3Dr6_s100_AB02 41 10514 51 5587
mcs70_m3Dr6_s100_AB03 40 803 51 389
mcs70_m3Dr6_s100_AB04 22 9644 53 3460
mcs70_m3Dr6_s100_AB05 48 10222 54 7860
mcs70_m3Dr6_s100_AB06 53 3407 49 3106
mcs70_m3Dr6_s100_AB07 43 5456 50 4722
mcs70_m3Dr6_s100_AB08 46 10123 51 9031
mcs70_m3Dr6_s100_AB09 36 1687 58 1690
mcs70_m3Dr6_s35_AB00 7 0 14 4
mcs70_m3Dr6_s35_AB01 5 1 19 7
mcs70_m3Dr6_s35_AB02 3 0 15 5
mcs70_m3Dr6_s35_AB03 3 0 13 5
mcs70_m3Dr6_s35_AB04 4 0 16 6
mcs70_m3Dr6_s35_AB05 4 0 15 3
mcs70_m3Dr6_s35_AB06 7 0 14 3
mcs70_m3Dr6_s35_AB07 5 0 17 4
mcs70_m3Dr6_s35_AB08 7 0 21 5
mcs70_m3Dr6_s35_AB09 3 1 14 6
mcs70_m3Dr6_s40_AB00 5 2 18 9
mcs70_m3Dr6_s40_AB01 9 17 19 7
mcs70_m3Dr6_s40_AB02 5 0 18 6
mcs70_m3Dr6_s40_AB03 6 1 19 10
mcs70_m3Dr6_s40_AB04 6 1 18 8
mcs70_m3Dr6_s40_AB05 5 0 18 6
mcs70_m3Dr6_s40_AB06 5 2 16 6
mcs70_m3Dr6_s40_AB07 9 2 21 7
mcs70_m3Dr6_s40_AB08 12 1 25 5
mcs70_m3Dr6_s40_AB09 6 0 20 5
mcs70_m3Dr6_s90_AB00 194 22923 133 352
mcs70_m3Dr6_s90_AB01 5491 2133 143 2044
mcs70_m3Dr6_s90_AB02 146 1904 121 1665
mcs70_m3Dr6_s90_AB03 5862 59251 98 2531
mcs70_m3Dr6_s90_AB04 3225 2540 112 2312
mcs70_m3Dr6_s90_AB05 92 10991 90 481
mcs70_m3Dr6_s90_AB06 141 1656 102 1246
mcs70_m3Dr6_s90_AB07 512 451 118 207
mcs70_m3Dr6_s90_AB08 65 1797 82 1175
mcs70_m3Dr6_s90_AB09 357 2003 104 1529
mcs70_m4D_s25_AB00 3 0 12 7
mcs70_m4D_s25_AB01 3 1 14 6
mcs70_m4D_s25_AB02 3 0 11 5
mcs70_m4D_s25_AB03 3 0 10 5
mcs70_m4D_s25_AB04 3 0 12 7
mcs70_m4D_s25_AB05 4 0 13 9
mcs70_m4D_s25_AB06 3 0 14 5
mcs70_m4D_s25_AB07 3 0 12 8
mcs70_m4D_s25_AB08 4 0 12 7
mcs70_m4D_s25_AB09 3 0 12 7
mcs70_m4Dr2_s25_AB00 3 0 12 5
mcs70_m4Dr2_s25_AB01 3 0 13 5
mcs70_m4Dr2_s25_AB02 3 0 12 9
mcs70_m4Dr2_s25_AB03 3 0 12 6
mcs70_m4Dr2_s25_AB04 4 0 14 7
mcs70_m4Dr2_s25_AB05 6 0 15 8
mcs70_m4Dr2_s25_AB06 3 0 14 8
mcs70_m4Dr2_s25_AB07 2 0 11 6
mcs70_m4Dr2_s25_AB08 3 0 13 8
mcs70_m4Dr2_s25_AB09 3 0 14 7
mcs70_m4Dr4_s25_AB00 3 0 15 10
mcs70_m4Dr4_s25_AB01 2 0 11 7
mcs70_m4Dr4_s25_AB02 3 0 13 10
mcs70_m4Dr4_s25_AB03 3 0 12 7
mcs70_m4Dr4_s25_AB04 3 0 13 6
mcs70_m4Dr4_s25_AB05 2 0 12 6
mcs70_m4Dr4_s25_AB06 3 0 11 5
mcs70_m4Dr4_s25_AB07 2 0 12 6
mcs70_m4Dr4_s25_AB08 3 0 12 6
mcs70_m4Dr4_s25_AB09 3 0 13 7
mcs70_m4Dr6_s25_AB00 2 0 13 6
mcs70_m4Dr6_s25_AB01 4 0 10 5
mcs70_m4Dr6_s25_AB02 2 0 12 6
mcs70_m4Dr6_s25_AB03 2 2 12 8
mcs70_m4Dr6_s25_AB04 2 1 9 5
mcs70_m4Dr6_s25_AB05 2 0 11 6
mcs70_m4Dr6_s25_AB06 3 1 11 6
mcs70_m4Dr6_s25_AB07 3 1 13 9
mcs70_m4Dr6_s25_AB08 2 0 13 4
mcs70_m4Dr6_s25_AB09 3 0 13 7
mcs70_r001_s100_AB00 22 1367 59 1288
mcs70_r001_s100_AB01 42 21281 71 20929
mcs70_r001_s100_AB02 49 5866 56 3383
mcs70_r001_s100_AB03 132 122699 79 103654
mcs70_r001_s100_AB04 275 36927 119 31948
mcs70_r001_s100_AB05 105 25278 73 21967
mcs70_r001_s100_AB06 55 306650 71 267519
mcs70_r001_s100_AB07 154 267734 79 196468
mcs70_r001_s100_AB08 181 60911 93 38290
mcs70_r001_s100_AB09 25 57599 49 44190
mcs70_r005_s100_AB00 39 22 46 26
mcs70_r005_s100_AB01 25 10 55 13
mcs70_r005_s100_AB02 20 335 55 379
mcs70_r005_s100_AB03 39 82 52 103
mcs70_r005_s100_AB04 47 168 56 262
mcs70_r005_s100_AB05 26 167 53 251
mcs70_r005_s100_AB06 29 27 51 19
mcs70_r005_s100_AB07 43 26 49 38
mcs70_r005_s100_AB08 48 20 50 33
mcs70_r005_s100_AB09 39 38 59 52
mcs70_r005_s20_AB00 1 0 10 6
mcs70_r005_s20_AB01 1 0 9 6
mcs70_r005_s20_AB02 1 0 9 6
mcs70_r005_s20_AB03 1 0 10 6
mcs70_r005_s20_AB04 1 0 9 5
mcs70_r005_s20_AB05 1 0 8 4
mcs70_r005_s20_AB06 1 0 9 4
mcs70_r005_s20_AB07 3 0 11 5
mcs70_r005_s20_AB08 1 0 10 5
mcs70_r005_s20_AB09 2 0 10 5
mcs70_r005_s25_AB00 4 3 17 9
mcs70_r005_s25_AB01 5 1 14 8
mcs70_r005_s25_AB02 4 0 13 6
mcs70_r005_s25_AB03 4 0 15 8
mcs70_r005_s25_AB04 3 0 13 6
mcs70_r005_s25_AB05 4 0 14 7
mcs70_r005_s25_AB06 4 4 12 13
mcs70_r005_s25_AB07 2 0 12 10
mcs70_r005_s25_AB08 5 0 16 7
mcs70_r005_s25_AB09 3 0 14 7
mcs70_r005_s30_AB00 2 0 11 4
mcs70_r005_s30_AB01 2 0 10 5
mcs70_r005_s30_AB02 3 0 13 7
mcs70_r005_s30_AB03 1 0 10 6
mcs70_r005_s30_AB04 2 0 11 7
mcs70_r005_s30_AB05 2 0 11 5
mcs70_r005_s30_AB06 3 3 10 7
mcs70_r005_s30_AB07 2 0 12 8
mcs70_r005_s30_AB08 2 0 11 9
mcs70_r005_s30_AB09 2 0 10 7
mcs70_r005_s35_AB00 4 7 16 7
mcs70_r005_s35_AB01 3 0 13 5
mcs70_r005_s35_AB02 4 1 16 7
mcs70_r005_s35_AB03 4 2 13 9
mcs70_r005_s35_AB04 4 2 15 8
mcs70_r005_s35_AB05 4 1 15 6
mcs70_r005_s35_AB06 4 0 13 5
mcs70_r005_s35_AB07 4 2 17 6
mcs70_r005_s35_AB08 5 3 15 5
mcs70_r005_s35_AB09 4 0 15 7
mcs70_r005_s40_AB00 11 13 26 25
mcs70_r005_s40_AB01 7 10 19 6
mcs70_r005_s40_AB02 11 0 18 6
mcs70_r005_s40_AB03 8 19 16 6
mcs70_r005_s40_AB04 6 1 14 8
mcs70_r005_s40_AB05 5 0 17 5
mcs70_r005_s40_AB06 8 8 22 7
mcs70_r005_s40_AB07 10 1 21 6
mcs70_r005_s40_AB08 12 5 18 6
mcs70_r005_s40_AB09 8 9 21 7
mcs70_r005_s50_AB00 24 300 38 9
mcs70_r005_s50_AB01 28 139 37 7
mcs70_r005_s50_AB02 90 7 49 10
mcs70_r005_s50_AB03 69 105 36 10
mcs70_r005_s50_AB04 61 156 38 9
mcs70_r005_s50_AB05 20 12 38 9
mcs70_r005_s50_AB06 107 155 38 9
mcs70_r005_s50_AB07 277 135 44 160
mcs70_r005_s50_AB08 190 17 43 19
mcs70_r005_s50_AB09 52 4 42 10
mcs70_r005_s60_AB00 8 1 25 8
mcs70_r005_s60_AB01 17 15 28 24
mcs70_r005_s60_AB02 12 23 25 5
mcs70_r005_s60_AB03 15 4 26 11
mcs70_r005_s60_AB04 11 6 30 14
mcs70_r005_s60_AB05 8 14 20 7
mcs70_r005_s60_AB06 9 2 25 6
mcs70_r005_s60_AB07 12 7 21 6
mcs70_r005_s60_AB08 11 1 28 8
mcs70_r005_s60_AB09 14 12 25 6
mcs70_r005_s70_AB00 36 12 52 21
mcs70_r005_s70_AB01 18 4 42 10
mcs70_r005_s70_AB02 25 237 37 10
mcs70_r005_s70_AB03 25 2 36 7
mcs70_r005_s70_AB04 25 5 41 8
mcs70_r005_s70_AB05 20 20 36 10
mcs70_r005_s70_AB06 18 882 41 22
mcs70_r005_s70_AB07 21 28 42 9
mcs70_r005_s70_AB08 28 5 42 9
mcs70_r005_s70_AB09 28 92 51 7
mcs70_r005_s80_AB00 50 13 61 25
mcs70_r005_s80_AB01 66 229 59 240
mcs70_r005_s80_AB02 66 13 57 12
mcs70_r005_s80_AB03 40 107 60 80
mcs70_r005_s80_AB04 29 279 60 14
mcs70_r005_s80_AB05 78 428 73 24
mcs70_r005_s80_AB06 32 47 67 30
mcs70_r005_s80_AB07 333 1047 67 238
mcs70_r005_s80_AB08 82 273 68 42
mcs70_r005_s80_AB09 159 57 60 43
mcs70_r005_s90_AB00 42 3600 84 41
mcs70_r005_s90_AB01 440 158 94 41
mcs70_r005_s90_AB02 166 83 91 36
mcs70_r005_s90_AB03 651 240 111 319
mcs70_r005_s90_AB04 217 46 75 36
mcs70_r005_s90_AB05 500 391 98 42
mcs70_r005_s90_AB06 274 565 99 26
mcs70_r005_s90_AB07 123 1133 88 71
mcs70_r005_s90_AB08 321 2071 101 2228
mcs70_r005_s90_AB09 652 78 63 56
mcs70_r01_s100_AB00 22 4 46 11
mcs70_r01_s100_AB01 19 70 46 76
mcs70_r01_s100_AB02 39 7 49 17
mcs70_r01_s100_AB03 15 3 47 7
mcs70_r01_s100_AB04 21 2 46 6
mcs70_r01_s100_AB05 34 4 46 11
mcs70_r01_s100_AB06 19 3 44 9
mcs70_r01_s100_AB07 31 3 39 9
mcs70_r01_s100_AB08 21 1 44 6
mcs70_r01_s100_AB09 38 3 45 9
mcs70_r01_s10_AB00 0 0 8 5
mcs70_r01_s10_AB01 0 0 7 2
mcs70_r01_s10_AB02 0 0 8 5
mcs70_r01_s10_AB03 0 0 7 2
mcs70_r01_s10_AB04 0 0 8 3
mcs70_r01_s10_AB05 0 0 7 4
mcs70_r01_s10_AB06 0 0 5 5
mcs70_r01_s10_AB07 0 0 7 3
mcs70_r01_s10_AB08 0 0 8 4
mcs70_r01_s10_AB09 0 0 8 4
mcs70_r01_s15_AB00 1 0 8 6
mcs70_r01_s15_AB01 1 0 8 4
mcs70_r01_s15_AB02 1 0 10 3
mcs70_r01_s15_AB03 1 0 8 6
mcs70_r01_s15_AB04 1 0 9 8
mcs70_r01_s15_AB05 2 0 8 7
mcs70_r01_s15_AB06 1 0 8 5
mcs70_r01_s15_AB07 2 0 10 5
mcs70_r01_s15_AB08 1 0 9 5
mcs70_r01_s15_AB09 1 0 10 7
mcs70_r01_s20_AB00 1 0 9 6
mcs70_r01_s20_AB01 1 0 10 5
mcs70_r01_s20_AB02 1 0 11 2
mcs70_r01_s20_AB03 1 0 10 6
mcs70_r01_s20_AB04 1 0 10 6
mcs70_r01_s20_AB05 2 0 10 7
mcs70_r01_s20_AB06 1 0 8 5
mcs70_r01_s20_AB07 1 0 8 4
mcs70_r01_s20_AB08 1 0 9 7
mcs70_r01_s20_AB09 1 0 11 5
mcs70_r01_s25_AB00 2 0 11 6
mcs70_r01_s25_AB01 3 0 10 6
mcs70_r01_s25_AB02 2 1 10 6
mcs70_r01_s25_AB03 3 0 12 6
mcs70_r01_s25_AB04 3 0 11 6
mcs70_r01_s25_AB05 3 0 15 7
mcs70_r01_s25_AB06 4 0 11 6
mcs70_r01_s25_AB07 3 0 12 5
mcs70_r01_s25_AB08 4 0 15 6
mcs70_r01_s25_AB09 3 1 13 5
mcs70_r01_s30_AB00 2 0 14 5
mcs70_r01_s30_AB01 2 0 11 4
mcs70_r01_s30_AB02 2 0 11 5
mcs70_r01_s30_AB03 2 0 11 5
mcs70_r01_s30_AB04 2 0 10 6
mcs70_r01_s30_AB05 1 0 9 3
mcs70_r01_s30_AB06 1 0 11 5
mcs70_r01_s30_AB07 2 0 10 6
mcs70_r01_s30_AB08 2 0 11 5
mcs70_r01_s30_AB09 2 0 10 7
mcs70_r01_s35_AB00 6 2 19 6
mcs70_r01_s35_AB01 4 0 16 7
mcs70_r01_s35_AB02 3 1 14 7
mcs70_r01_s35_AB03 4 0 14 6
mcs70_r01_s35_AB04 3 1 14 5
mcs70_r01_s35_AB05 3 0 12 5
mcs70_r01_s35_AB06 4 1 16 7
mcs70_r01_s35_AB07 3 0 12 6
mcs70_r01_s35_AB08 3 1 16 6
mcs70_r01_s35_AB09 3 0 14 5
mcs70_r01_s40_AB00 10 6 19 17
mcs70_r01_s40_AB01 6 8 19 8
mcs70_r01_s40_AB02 6 2 19 8
mcs70_r01_s40_AB03 9 1 18 5
mcs70_r01_s40_AB04 6 2 20 5
mcs70_r01_s40_AB05 10 1 25 6
mcs70_r01_s40_AB06 7 5 21 8
mcs70_r01_s40_AB07 8 7 20 5
mcs70_r01_s40_AB08 5 2 18 5
mcs70_r01_s40_AB09 9 5 20 7
mcs70_r01_s50_AB00 15 32 36 5
mcs70_r01_s50_AB01 18 32 31 6
mcs70_r01_s50_AB02 19 31 34 7
mcs70_r01_s50_AB03 20 1 32 7
mcs70_r01_s50_AB04 16 2 35 6
mcs70_r01_s50_AB05 18 1 34 6
mcs70_r01_s50_AB06 20 20 35 8
mcs70_r01_s50_AB07 17 102 36 5
mcs70_r01_s50_AB08 36 76 34 9
mcs70_r01_s50_AB09 30 3 35 7
mcs70_r01_s60_AB00 10 9 22 7
mcs70_r01_s60_AB01 9 2 25 6
mcs70_r01_s60_AB02 7 0 22 4
mcs70_r01_s60_AB03 16 0 24 5
mcs70_r01_s60_AB04 9 10 24 6
mcs70_r01_s60_AB05 10 3 25 4
mcs70_r01_s60_AB06 15 6 20 7
mcs70_r01_s60_AB07 10 4 25 5
mcs70_r01_s60_AB08 8 1 23 5
mcs70_r01_s60_AB09 9 10 22 5
mcs70_r01_s70_AB00 15 13 36 10
mcs70_r01_s70_AB01 18 2 41 6
mcs70_r01_s70_AB02 19 49 37 82
mcs70_r01_s70_AB03 15 1 36 9
mcs70_r01_s70_AB04 22 1 38 6
mcs70_r01_s70_AB05 15 8 36 4
mcs70_r01_s70_AB06 21 60 39 7
mcs70_r01_s70_AB07 17 3 35 8
mcs70_r01_s70_AB08 15 7 38 16
mcs70_r01_s70_AB09 20 2 36 6
mcs70_r01_s80_AB00 42 2 56 7
mcs70_r01_s80_AB01 49 68 57 49
mcs70_r01_s80_AB02 51 42 66 7
mcs70_r01_s80_AB03 38 44 54 46
mcs70_r01_s80_AB04 28 88 48 47
mcs70_r01_s80_AB05 44 12 70 21
mcs70_r01_s80_AB06 42 51 48 8
mcs70_r01_s80_AB07 36 3 50 7
mcs70_r01_s80_AB08 36 3 49 7
mcs70_r01_s80_AB09 33 76 61 8
mcs70_r01_s90_AB00 115 165 74 29
mcs70_r01_s90_AB01 119 54 100 11
mcs70_r01_s90_AB02 68 18 77 7
mcs70_r01_s90_AB03 59 76 73 7
mcs70_r01_s90_AB04 46 82 70 8
mcs70_r01_s90_AB05 130 931 82 9
mcs70_r01_s90_AB06 61 37 87 11
mcs70_r01_s90_AB07 63 32 73 5
mcs70_r01_s90_AB08 95 204 74 10
mcs70_r01_s90_AB09 152 47 77 7
mcs70_r02_s100_AB00 24 2 41 11
mcs70_r02_s100_AB01 29 11 41 4
mcs70_r02_s100_AB02 33 2 44 9
mcs70_r02_s100_AB03 31 2 43 11
mcs70_r02_s100_AB04 28 1 38 6
mcs70_r02_s100_AB05 15 1 33 6
mcs70_r02_s100_AB06 29 2 36 8
mcs70_r02_s100_AB07 15 3 39 11
mcs70_r02_s100_AB08 32 1 48 7
mcs70_r02_s100_AB09 16 4 37 10
mcs70_r02_s10_AB00 0 0 8 4
mcs70_r02_s10_AB01 0 0 7 2
mcs70_r02_s10_AB02 0 0 7 3
mcs70_r02_s10_AB03 0 0 7 4
mcs70_r02_s10_AB04 0 0 7 4
mcs70_r02_s10_AB05 0 0 7 3
mcs70_r02_s10_AB06 0 0 7 3
mcs70_r02_s10_AB07 0 0 8 3
mcs70_r02_s10_AB08 0 0 7 2
mcs70_r02_s10_AB09 0 0 7 4
mcs70_r02_s15_AB00 1 0 10 6
mcs70_r02_s15_AB01 1 0 7 7
mcs70_r02_s15_AB02 2 0 7 7
mcs70_r02_s15_AB03 1 0 9 6
mcs70_r02_s15_AB04 1 0 8 5
mcs70_r02_s15_AB05 1 0 8 6
mcs70_r02_s15_AB06 1 0 7 6
mcs70_r02_s15_AB07 1 0 10 6
mcs70_r02_s15_AB08 1 0 10 6
mcs70_r02_s15_AB09 1 0 9 6
mcs70_r02_s20_AB00 1 0 9 5
mcs70_r02_s20_AB01 1 0 9 5
mcs70_r02_s20_AB02 1 0 9 5
mcs70_r02_s20_AB03 1 0 9 6
mcs70_r02_s20_AB04 1 0 9 4
mcs70_r02_s20_AB05 1 0 10 5
mcs70_r02_s20_AB06 1 0 8 6
mcs70_r02_s20_AB07 1 0 9 8
mcs70_r02_s20_AB08 1 0 11 5
mcs70_r02_s20_AB09 1 0 10 5
mcs70_r02_s25_AB00 2 1 11 5
mcs70_r02_s25_AB01 3 0 12 5
mcs70_r02_s25_AB02 2 0 10 5
mcs70_r02_s25_AB03 3 0 12 4
mcs70_r02_s25_AB04 2 0 14 4
mcs70_r02_s25_AB05 4 0 13 6
mcs70_r02_s25_AB06 3 0 14 4
mcs70_r02_s25_AB07 3 1 11 4
mcs70_r02_s25_AB08 3 2 13 5
mcs70_r02_s25_AB09 3 1 12 6
mcs70_r02_s30_AB00 2 0 12 4
mcs70_r02_s30_AB01 1 0 11 4
mcs70_r02_s30_AB02 1 0 8 5
mcs70_r02_s30_AB03 1 0 8 4
mcs70_r02_s30_AB04 1 0 9 5
mcs70_r02_s30_AB05 2 0 11 5
mcs70_r02_s30_AB06 1 0 10 7
mcs70_r02_s30_AB07 1 0 9 4
mcs70_r02_s30_AB08 1 0 9 3
mcs70_r02_s30_AB09 2 0 11 4
mcs70_r02_s35_AB00 2 1 14 8
mcs70_r02_s35_AB01 3 1 11 6
mcs70_r02_s35_AB02 2 0 13 5
mcs70_r02_s35_AB03 3 1 14 7
mcs70_r02_s35_AB04 3 0 11 3
mcs70_r02_s35_AB05 3 0 12 3
mcs70_r02_s35_AB06 6 0 12 5
mcs70_r02_s35_AB07 3 0 13 4
mcs70_r02_s35_AB08 2 0 12 4
mcs70_r02_s35_AB09 2 0 12 6
mcs70_r02_s40_AB00 5 4 18 12
mcs70_r02_s40_AB01 6 1 17 7
mcs70_r02_s40_AB02 4 4 17 8
mcs70_r02_s40_AB03 6 2 21 8
mcs70_r02_s40_AB04 4 0 15 5
mcs70_r02_s40_AB05 4 5 15 5
mcs70_r02_s40_AB06 5 3 16 6
mcs70_r02_s40_AB07 5 0 14 6
mcs70_r02_s40_AB08 5 2 18 6
mcs70_r02_s40_AB09 6 1 18 5
mcs70_r02_s50_AB00 15 23 33 6
mcs70_r02_s50_AB01 14 1 34 5
mcs70_r02_s50_AB02 18 18 34 29
mcs70_r02_s50_AB03 13 9 29 6
mcs70_r02_s50_AB04 16 0 38 7
mcs70_r02_s50_AB05 15 8 33 5
mcs70_r02_s50_AB06 15 23 30 6
mcs70_r02_s50_AB07 18 24 30 6
mcs70_r02_s50_AB08 14 6 26 5
mcs70_r02_s50_AB09 13 1 31 5
mcs70_r02_s60_AB00 9 1 23 4
mcs70_r02_s60_AB01 8 1 20 7
mcs70_r02_s60_AB02 9 1 23 6
mcs70_r02_s60_AB03 7 1 21 7
mcs70_r02_s60_AB04 7 2 19 5
mcs70_r02_s60_AB05 6 2 18 8
mcs70_r02_s60_AB06 8 0 24 6
mcs70_r02_s60_AB07 8 1 22 6
mcs70_r02_s60_AB08 9 2 25 5
mcs70_r02_s60_AB09 7 1 21 7
mcs70_r02_s70_AB00 11 0 30 5
mcs70_r02_s70_AB01 13 0 33 6
mcs70_r02_s70_AB02 18 0 38 8
mcs70_r02_s70_AB03 16 0 35 6
mcs70_r02_s70_AB04 15 0 35 5
mcs70_r02_s70_AB05 13 0 31 6
mcs70_r02_s70_AB06 12 2 25 8
mcs70_r02_s70_AB07 15 9 30 6
mcs70_r02_s70_AB08 15 2 37 8
mcs70_r02_s70_AB09 14 0 35 4
mcs70_r02_s80_AB00 29 18 54 28
mcs70_r02_s80_AB01 21 36 45 61
mcs70_r02_s80_AB02 28 49 42 5
mcs70_r02_s80_AB03 24 13 52 20
mcs70_r02_s80_AB04 24 13 46 7
mcs70_r02_s80_AB05 32 1 47 6
mcs70_r02_s80_AB06 31 12 49 6
mcs70_r02_s80_AB07 40 9 50 17
